record_id,source_type,domain,library,title,content,code_signature,tags,url,author,date_published,votes_or_stars,relevance_label,difficulty_level
e931b945-3f7e-471e-a107-52cf67d12ad1,stack_overflow,Asyncio/Threading,gather,How to run asyncio code from synchronous Python?,"`asyncio.run(main())` creates an event loop, runs the coroutine, closes the loop. Never call asyncio.run() from inside a running event loop (use await instead). In Jupyter notebooks (which have a running loop), use `await coroutine()` directly or `nest_asyncio.apply()`. For mixing sync/async, use `loop.run_until_complete()`.",Use asyncio.run() in Python 3.7+ to execute a coroutine from sync code.,"threading, deadlock, await",https://stackoverflow.com/questions/2140194,user_718011,29-08-2024,264,low,advanced
c65271fc-4f64-45b4-823f-bd2477df0ea6,stack_overflow,OS/Subprocess/File I/O,shutil,How to read a large file line by line in Python without loading it all into memory?,"```python
with open('large.txt', 'r') as f:
    for line in f:
        process(line.strip())
```
This reads one line at a time. For binary files: use `f.read(chunk_size)` in a loop. For CSV: use `pd.read_csv(file, chunksize=10000)`. Never use `f.readlines()` on large files.",Iterate over the file object directly — it yields lines lazily.,"os, pathlib, env-variable",https://stackoverflow.com/questions/2737893,user_994539,14-11-2021,2254,high,advanced
ad3fb0e8-ae80-4ef2-a33d-ada1cb2dbdd9,stack_overflow,Requests/HTTP/APIs,retry,How to handle rate limiting with the requests library?,"```python
from tenacity import retry, wait_exponential, stop_after_attempt
@retry(wait=wait_exponential(min=1, max=60), stop=stop_after_attempt(5))
def call_api(url):
    r = requests.get(url)
    r.raise_for_status()
    return r.json()
```
Check `Retry-After` header in 429 responses. For async: use `aiohttp` with tenacity.",Implement exponential backoff with the tenacity or backoff library.,"websocket, timeout, requests, json, authentication",https://stackoverflow.com/questions/1604451,user_885136,02-02-2019,647,medium,advanced
e39aef2c-afe2-4617-9f56-27b972268fc8,stack_overflow,Asyncio/Threading,coroutine,How to implement a thread pool in Python?,"```python
from concurrent.futures import ThreadPoolExecutor
with ThreadPoolExecutor(max_workers=8) as ex:
    futures = [ex.submit(task, arg) for arg in args]
    results = [f.result() for f in futures]
```
For CPU-bound: use ProcessPoolExecutor instead. For async integration: `await loop.run_in_executor(executor, func, *args)`.",Use concurrent.futures.ThreadPoolExecutor for I/O-bound tasks.,"race-condition, gather, await, executor",https://stackoverflow.com/questions/3646552,user_469469,08-11-2022,1546,medium,advanced
2d651606-6f39-4586-91ae-f5b2482b6d50,documentation,SQLAlchemy/Databases,SQLAlchemy,SQLAlchemy — ORM Session Query,The `session.query` function in SQLAlchemy constructs a SELECT query against mapped entities. It accepts `*entities` as a parameter and returns Query object. Common use cases include retrieving ORM-mapped objects from the database. Note that prefer session.execute(select(...)) in SQLAlchemy 2.0+.,session.query(*entities) -> Query object,"postgresql, migration, sqlalchemy, session, query, connection-pool",https://docs.sqlalchemy.org/en/stable/session/query.html,Official Docs,16-02-2020,3026,high,beginner
9e932dd2-25db-4f20-982b-5fe53a6e0122,github_issue,Requests/HTTP/APIs,httpx,BUG: httpx: SSL certificate error on Windows despite valid cert,"Problem: httpx raises SSLCertVerificationError on Windows when system CA store has the cert.

Fix/Discussion: httpx uses its own CA bundle (certifi) by default, not the system store. Fix: `httpx.Client(verify=certifi.where())` — already default. For custom certs: `httpx.Client(verify='/path/to/ca-bundle.pem')`. Install `pip install truststore` and use `ssl.create_default_context(ssl.Purpose.SERVER_AUTH)` to use system store.",status:closed,"json, rest-api, oauth, aiohttp, requests, retry",https://github.com/httpx/httpx/issues/8949,contributor_1420,23-03-2024,460,high,beginner
e9294156-651d-499c-8fd7-2755235b3547,stack_overflow,SQLAlchemy/Databases,connection-pool,How to handle database migrations with Alembic?,"Workflow: (1) Change SQLAlchemy models. (2) `alembic revision --autogenerate -m 'description'`. (3) Review generated migration script. (4) `alembic upgrade head` to apply. Always review autogenerated migrations — they miss some changes (indexes, constraints). Use `alembic downgrade -1` to rollback. Store migrations in version control.",Use alembic revision --autogenerate to create migrations from model changes.,"query, alembic, migration, relationship, sqlite, session",https://stackoverflow.com/questions/9436429,user_974047,16-11-2024,2393,high,intermediate
ff31d71a-33ea-4414-a3e7-cc243cc6bc28,stack_overflow,SQLAlchemy/Databases,query,SQLAlchemy bulk insert: what's the fastest way?,"`session.bulk_insert_mappings(Model, list_of_dicts)` skips ORM overhead. Even faster: `session.execute(insert(Model), data)`. Avoid `session.add()` in loops. For PostgreSQL, use `insert().on_conflict_do_nothing()` for upserts. Batch in chunks of 1000-5000 rows for optimal performance.","Use session.bulk_insert_mappings() or execute(insert(), list_of_dicts) for maximum speed.","foreign-key, orm, postgresql, sqlite, transaction, session",https://stackoverflow.com/questions/5977931,user_238275,13-07-2022,650,high,beginner
e58ded68-d9ab-4139-b3df-f8bdc2641fe3,documentation,Requests/HTTP/APIs,requests,requests — HTTP Session Management,The `requests.Session` function in requests creates a persistent HTTP session with connection pooling. It accepts `` as a parameter and returns Session object. Common use cases include making multiple requests to the same host efficiently. Note that always close or use Session as context manager to release connections.,requests.Session() -> Session object,"websocket, retry, headers, timeout",https://docs.requests.org/en/stable/requests/Session.html,Official Docs,01-05-2019,81,medium,intermediate
c66b9658-792d-46dd-8609-8dd6b79bb0b3,documentation,SQLAlchemy/Databases,SQLAlchemy,How to use create_engine in SQLAlchemy,"`SQLAlchemy.create_engine` creates a database engine representing a connection pool. Example usage:
```python
engine = create_engine('postgresql://user:pass@host/db', echo=True)
```
This is useful when establishing the central database connection for an application. Performance tip: set pool_size and max_overflow based on expected concurrency.",create_engine,"alembic, orm, postgresql, migration, foreign-key",https://docs.sqlalchemy.org/en/stable/create_engine.html,Official Docs,09-02-2022,2047,medium,advanced
ba498d78-b3cf-4a85-9bbb-6931e684a788,stack_overflow,FastAPI/Flask/Django,django,How to run background tasks in FastAPI?,"FastAPI's `BackgroundTasks`: add `background_tasks: BackgroundTasks` as a parameter, then `background_tasks.add_task(func, *args)`. Runs after response is sent. For heavy workloads (email, ML inference), use Celery with Redis/RabbitMQ broker. For async background work, `asyncio.create_task()` works within async endpoints.",Use BackgroundTasks for lightweight tasks or Celery for heavy/distributed work.,"flask, request, pydantic, dependency-injection, response",https://stackoverflow.com/questions/8077999,user_202401,17-10-2021,1860,high,advanced
7851db22-a1fc-4ac6-be68-ff7c0ac40cf0,github_issue,OS/Subprocess/File I/O,cpython,BUG: os.path.join ignores prefix when component starts with /,"Problem: os.path.join('base', '/absolute') returns '/absolute', ignoring 'base'.

Fix/Discussion: This is documented behavior: os.path.join discards previous components when it encounters an absolute path. Fix: use `pathlib.Path(base) / component.lstrip('/')`. Validate user-provided paths with `Path(path).resolve().is_relative_to(base_dir)` to prevent path traversal.",status:closed,"stdin, env-variable, subprocess, process, stderr, pathlib",https://github.com/cpython/cpython/issues/7712,contributor_8802,12-08-2018,429,low,advanced
bd7ca042-1abd-4433-9f22-d3c02159c2d9,stack_overflow,FastAPI/Flask/Django,django,How to run background tasks in FastAPI?,"FastAPI's `BackgroundTasks`: add `background_tasks: BackgroundTasks` as a parameter, then `background_tasks.add_task(func, *args)`. Runs after response is sent. For heavy workloads (email, ML inference), use Celery with Redis/RabbitMQ broker. For async background work, `asyncio.create_task()` works within async endpoints.",Use BackgroundTasks for lightweight tasks or Celery for heavy/distributed work.,"fastapi, response, template, flask, dependency-injection",https://stackoverflow.com/questions/8077999,user_202401,09-05-2022,1845,high,advanced
da966da5-21ba-414b-b0b2-9fe51dda51fb,stack_overflow,Asyncio/Threading,async,asyncio RuntimeError: This event loop is already running,"This error is common in Jupyter and FastAPI. Solutions: (1) In async context: just use `await coroutine()`. (2) In Jupyter: `import nest_asyncio; nest_asyncio.apply()`. (3) Run in thread: `asyncio.get_event_loop().run_in_executor(None, sync_func)`. (4) Use `asyncio.ensure_future()` to schedule from within async code.",You're calling asyncio.run() inside an already running event loop. Use await instead.,"lock, async, executor, event-loop",https://stackoverflow.com/questions/2229110,user_573750,20-06-2018,2334,high,advanced
077ed16e-3b01-4f2a-8526-872bfcb00d4b,github_issue,SQLAlchemy/Databases,alembic,BUG: Alembic autogenerate misses index changes,"Problem: Alembic --autogenerate does not detect changes to indexes or constraints on existing tables.

Fix/Discussion: Alembic autogenerate compares metadata to database state but has limitations. Workarounds: (1) Manually add `op.create_index()` to migration. (2) Use `include_schemas=True` in env.py. (3) Run `alembic check` to see detected changes. (4) Always review autogenerated migrations before applying.",status:open,"connection-pool, sqlalchemy, session, postgresql, relationship, migration",https://github.com/alembic/alembic/issues/7344,contributor_3601,21-12-2019,213,low,intermediate
b89328e3-36a5-43c6-a16e-636ea3d4db62,stack_overflow,NumPy/Pandas,dataframe,How to apply a function to each row in Pandas without using iterrows?,"`iterrows()` is slow because it creates a Series per row. Prefer `df.apply(func, axis=1)` for row-wise operations, or better yet, vectorize using NumPy: `np.where(condition, a, b)`. For complex logic, `df.assign()` with vectorized expressions is cleanest. Benchmark: vectorized > apply > itertuples > iterrows.","Use df.apply(func, axis=1) or vectorized NumPy operations for best performance.","loc, array, vectorization, nan",https://stackoverflow.com/questions/5446912,user_563306,04-11-2019,2277,high,beginner
2f45f53f-a0e4-44a5-94b9-5594dbe2c5e9,documentation,NumPy/Pandas,Pandas,How to use df.groupby in Pandas,"`Pandas.df.groupby` groups DataFrame rows by column values. Example usage:
```python
df.groupby('category')['value'].mean()
```
This is useful when aggregation, transformation, filtering by group. Performance tip: avoid apply() on large DataFrames; prefer agg().",df.groupby,"groupby, pandas, vectorization",https://docs.pandas.org/en/stable/df/groupby.html,Official Docs,06-01-2020,815,high,beginner
fc07bf70-3462-483d-a37a-2771e3db3f18,documentation,Asyncio/Threading,threading,threading Thread Synchronization — official reference,"Official documentation for threading Thread Synchronization. The method signature is `threading.Lock()`. creates a mutual-exclusion lock for thread-safe access. Raises `RuntimeError` when lock is released without being acquired. See also: threading.RLock, threading.Semaphore, threading.Event.",threading.Lock(),"gather, lock, task, threading, coroutine",https://docs.threading.org/en/stable/threading/Lock.html,Official Docs,22-09-2020,4816,high,beginner
12a2917e-5816-41b3-8df1-66bd0877da5a,github_issue,FastAPI/Flask/Django,django,FEAT: Django: add support for async ORM queries,"Problem: Django ORM is synchronous; using it in async views requires sync_to_async wrapper.

Fix/Discussion: Django 4.1+ added native async ORM support. Use `await Model.objects.filter().afirst()`, `async for obj in qs:`. For older versions: wrap with `sync_to_async`: `get_user = sync_to_async(User.objects.get)
user = await get_user(pk=1)`.",status:closed,"orm, django, blueprint, fastapi, routing, dependency-injection",https://github.com/django/django/issues/8618,contributor_8921,02-06-2021,1,medium,intermediate
81620b22-0123-4f64-8732-c62f90827e6a,stack_overflow,FastAPI/Flask/Django,django,How to run background tasks in FastAPI?,"FastAPI's `BackgroundTasks`: add `background_tasks: BackgroundTasks` as a parameter, then `background_tasks.add_task(func, *args)`. Runs after response is sent. For heavy workloads (email, ML inference), use Celery with Redis/RabbitMQ broker. For async background work, `asyncio.create_task()` works within async endpoints.",Use BackgroundTasks for lightweight tasks or Celery for heavy/distributed work.,"middleware, fastapi, response, routing, orm, request",https://stackoverflow.com/questions/8077999,user_202401,08-11-2023,1848,medium,beginner
